1	2.5514	0.6955	0.0700	0.1900
1	2.2203	0.9000	0.0980	0.1650
1	2.5312	0.4755	0.0640	0.1930
1	2.5040	0.8290	0.0390	0.2240
1	3.1492	0.8115	0.0420	0.2530
1	2.4084	0.9325	0.1340	0.1720
1	2.4170	0.9400	0.0330	0.2150
1	2.0620	0.6935	0.0890	0.2520
1	2.7409	0.8190	0.0550	0.1980
1	2.1246	0.6150	0.0530	0.1570
1	3.2112	0.8535	0.0610	0.2240
1	2.9664	0.5855	0.0590	0.1820
1	2.7318	0.5570	0.0720	0.1160
1	2.4657	0.7490	0.1000	0.1790
1	2.6179	0.9230	0.0770	0.1280
1	2.9855	0.8375	0.1080	0.2330
1	2.6972	0.7745	0.0960	0.1810
1	1.6212	0.7860	0.0570	0.1560
1	2.3183	0.9045	0.1160	0.1790
1	2.2599	0.6095	0.1040	0.1570
1	2.2319	0.9615	0.0750	0.1510
1	2.3163	0.9655	0.0960	0.1010
1	2.0773	0.9630	0.0300	0.1980
1	2.6140	0.7695	0.0440	0.3120
1	4.1151	0.8730	0.0580	0.5380
1	2.5647	0.9760	0.0950	0.0890
1	2.6302	0.8745	0.0410	0.1600
1	2.5305	0.9385	0.0800	0.2890
1	2.4173	0.8910	0.1110	0.1400
1	2.7725	0.9330	0.0610	0.2310
1	2.2358	0.5280	0.0570	0.1460
1	2.5681	0.6250	0.0870	0.0980
1	2.6360	0.9595	0.0930	0.2750
1	2.3580	0.8600	0.1020	0.1280
1	2.3268	0.9280	0.1280	0.1590
1	2.2860	0.8890	0.1080	0.1230
1	2.8137	0.8970	0.0730	0.1940
1	2.2368	0.6740	0.0990	0.1090
1	2.1678	0.8040	0.0740	0.1900
1	2.3160	0.9740	0.0780	0.0930
1	2.0241	0.6690	0.0710	0.1240
1	2.7793	0.9460	0.0760	0.1600
1	3.0160	0.7335	0.1090	0.2690
1	2.3126	0.9025	0.0580	0.1570
1	2.4524	0.8780	0.0430	0.2090
1	2.7542	0.9730	0.0760	0.1200
1	3.0421	0.9705	0.0540	0.1920
1	1.8001	0.9670	0.1150	0.1360
1	2.3413	0.6070	0.0740	0.1240
1	2.4345	0.8700	0.0520	0.1880
1	1.9112	0.9650	0.0350	0.1240
1	2.3244	0.9240	0.0890	0.1810
1	2.3599	0.9340	0.0720	0.2370
1	2.7650	0.8090	0.0880	0.2940
1	2.1611	0.9110	0.0340	0.2240
1	2.3861	0.3830	0.0400	0.1350
1	2.0891	0.8645	0.0960	0.2330
1	2.6391	0.6070	0.1170	0.1590
1	2.6114	0.9600	0.0730	0.1080
1	2.6844	0.7890	0.0660	0.2250
1	2.8559	0.9680	0.0890	0.1600
1	3.4268	0.7715	0.1100	0.1830
1	2.3099	0.5525	0.0740	0.1280
1	3.0317	0.6705	0.0760	0.2000
1	2.6508	0.8885	0.0740	0.1610
1	2.4227	0.7645	0.0980	0.0740
1	2.6525	0.9185	0.1020	0.1210
1	2.6047	0.9100	0.0640	0.1600
1	2.5622	0.9725	0.0750	0.1200
1	2.2146	0.5410	0.1160	0.1140
1	1.7021	0.9615	0.0790	0.0950
1	3.7551	0.6695	0.0570	0.3570
1	2.5753	0.9400	0.0340	0.1200
1	2.8799	0.9125	0.0860	0.2150
1	2.2378	0.7380	0.1180	0.0860
1	2.7138	0.9690	0.0950	0.1500
1	2.5417	0.6955	0.0870	0.2090
1	2.5955	0.9660	0.0790	0.1020
1	2.7093	0.9670	0.0810	0.1490
1	2.7675	0.8935	0.0890	0.1710
1	2.1769	0.9430	0.0860	0.1070
1	2.4951	0.9005	0.0670	0.2060
1	2.9405	0.7905	0.0440	0.1430
1	2.8846	0.7170	0.1110	0.2160
1	2.5925	0.9740	0.0630	0.1880
1	2.0048	0.9270	0.0310	0.3360
1	2.3057	0.5810	0.0760	0.1260
1	2.3969	0.7620	0.0690	0.1560
1	2.6867	0.9485	0.1080	0.2450
1	2.3682	0.5505	0.1240	0.0980
1	2.2408	0.6590	0.0710	0.1120
1	2.6345	0.9390	0.0480	0.2530
1	2.5512	0.7230	0.1190	0.0870
1	2.7726	0.8160	0.0600	0.1630
1	4.2914	0.6895	0.0490	0.3540
1	2.4070	0.6465	0.0900	0.1640
1	2.7901	0.9190	0.0840	0.1700
1	2.4182	0.9320	0.0520	0.1780
1	2.6368	0.8530	0.0560	0.2550
1	2.5996	0.5440	0.1210	0.1350
1	2.1959	0.9540	0.0360	0.2370
1	2.6610	0.9800	0.0440	0.1620
1	3.3030	0.9615	0.0600	0.3400
1	3.2701	0.8120	0.0520	0.3010
1	2.2166	0.8785	0.0930	0.1350
1	1.1993	0.8800	0.0670	0.2580
1	3.0026	0.9110	0.0720	0.2080
1	2.4059	0.8600	0.0440	0.1690
1	2.7129	0.9705	0.0520	0.3030
1	2.4401	0.8100	0.1000	0.1220
1	2.2006	0.9660	0.0420	0.1990
1	2.4614	0.9330	0.0890	0.1910
1	2.4528	0.9695	0.0840	0.1030
1	2.1057	0.9850	0.0990	0.0770
1	2.0710	0.9700	0.0820	0.1020
1	2.6299	0.8140	0.0990	0.1370
1	2.5504	0.9740	0.0840	0.1210
1	2.1746	0.9705	0.1010	0.1320
1	3.2553	0.8805	0.0640	0.2400
1	2.6017	0.9795	0.0440	0.2850
1	2.3098	0.9485	0.0280	0.2880
1	2.7924	0.6505	0.0610	0.1780
1	1.7636	0.7095	0.0730	0.3930
1	2.4689	0.9505	0.1320	0.1110
1	2.2135	0.9770	0.1090	0.0910
1	2.4878	0.9200	0.0550	0.2360
1	2.4228	0.8765	0.0540	0.2390
1	2.2832	0.5240	0.1000	0.1450
1	2.6368	0.8285	0.0370	0.1180
1	2.0445	0.9250	0.0730	0.1180
1	2.4443	0.9475	0.0580	0.1930
1	2.4831	0.9420	0.0870	0.1380
1	2.4781	0.9685	0.0550	0.1780
1	2.5069	0.8160	0.1160	0.1450
1	3.6229	0.8970	0.0660	0.3120
1	2.4329	0.9580	0.0960	0.0970
1	2.2442	0.8770	0.0510	0.2020
1	2.5482	0.7205	0.0710	0.0990
1	3.0927	0.7565	0.0850	0.2310
1	3.4767	0.9375	0.0510	0.1790
1	3.4795	0.6955	0.0530	0.1290
1	2.5953	0.8825	0.0870	0.2090
1	2.4349	0.8365	0.0660	0.1680
1	2.1618	0.9175	0.0780	0.1490
1	2.9308	0.7990	0.0300	0.1910
1	2.4421	0.9630	0.0990	0.1160
1	2.1936	0.7370	0.0440	0.1090
1	2.6995	0.8755	0.0920	0.1970
1	2.0487	0.9770	0.1190	0.1040
1	2.4771	0.8655	0.1120	0.1150
1	1.9553	0.4880	0.0710	0.1050
1	2.6504	0.7900	0.0530	0.1160
1	2.1116	0.8935	0.0370	0.3330
1	2.2070	0.9115	0.1030	0.0890
1	2.0258	0.8310	0.1110	0.1430
1	2.0470	0.9545	0.0640	0.1280
1	3.0043	0.7755	0.0650	0.2170
1	2.4369	0.7990	0.0530	0.1530
1	2.4041	0.8380	0.1080	0.0800
1	2.4617	0.8520	0.1330	0.1190
1	3.1933	0.8520	0.1040	0.2180
1	2.2848	0.9755	0.0950	0.0950
1	2.3144	0.9440	0.1180	0.1440
1	2.7512	0.6715	0.1050	0.1650
